board,winner
XOXOXOXXO,1
 XO XOXXO,1
OOXXXXXOO,1
XOX OX XO,1
XOOXOXXXO,1
 OOXOXOXX,0
X OXOXOOX,0
  XOOX  X,1
O XOX X  ,1
XXOOOOXX ,0
OXOXOOXXX,1
 XX  XOOO,0
OXOXOXXXO,1
XXOXXOOXO,1
XOXOXXXOO,1
  X X OXO,1
X OOOX X ,0
OX XXOXO ,1
XOXXOOXOX,1
X OOOX X ,0
OOO X X X,0
XOOXXXXOO,1
OXXOXXXOO,1
XOOOXXX O,0
 XOOOXXXO,0
XXXX OOOO,0
OOXXXXOXO,1
OXOXXOOXX,1
OOOXX XOX,0
OXX  XOOX,1
OX  XOXOX,1
XOOXXOXOX,1
XOXOXXOOX,1
XXXOOXOOX,1
XOOXXXOOX,1
XX XOOX O,1
X OXXOOOX,0
X XOXXOOO,0
OXX XOX O,1
OOX  X X ,1
OXXOXOXOX,1
XOOXOXO X,0
OOOX XOXX,0
X  X OXO ,1
OXOOXOXXX,1
XO XXXOOO,0
OOXXXOXXO,1
XXOOXOOXX,1
XOXOOXOXX,1
OOX OOXXX,0
 X OX  XO,1
 X XX OOO,0
XOXOXOXXO,1
 XO OXOX ,0
  X OXOX ,1
XXXOOOXO ,0
XOOO XOXX,0
X  XOOXXO,1
 OX X XO ,1
 X OX XO ,1
OX OX X  ,1
OOXXOOXX ,0
XOOOX  X ,0
XOOOX XXO,0
XXXOXOXOO,1
OOOOXXX X,0
 XXOOOOXX,0
X OXOOOXX,0
  XOXOX  ,1
XX OXO XO,1
OXXX  XOO,1
XOOXXOXOX,1
 OXXXOOX ,1
OXXOOXXXO,1
OXO X X  ,1
XOXXOOXXO,1
XOOXXXXOO,1
XO XXOXO ,1
OXOXXXOXO,1
 X OOOX X,0
XXOOO OXX,0
XXOXOOXOX,1
OOOOXXXX ,0
XOXOXXXOO,1
XXOOXXOOX,1
OXXX XOOO,0
 XXOXXOOO,0
 XOOOX  X,0
OXOX  X  ,1
X  XO X O,1
X XX OOO ,0
XXOXXOXOO,1
X XOXOOOX,0
X XOOOXXO,0
XOOO XXOX,0
OX  XOXOX,1
 XXXOOOXO,0
OOXOXXXXO,1
XOOXXO X ,1
 X XXOOXO,1
XOXOOXOXX,1
 OOXOXOXX,0
OOOXX   X,0
XXOXOOXOX,1
OXXO X OX,1
XOXOOXOXX,1
  X XOOOX,0
XXXOXOOXO,1
OOXXOXXXO,1
  XO X OX,1
OXXOOXXOX,1
OOXXOX  X,1
X X XOXOO,1
 OX XOOXX,1
OOXO XX X,1
X O O OXX,0
  OXOXO X,0
  XOXO X ,1
OOXXOOXX ,0
OXXXOOXOX,1
OOXXXOXOX,1
X OXOXO  ,0
OOX OOXXX,0
OOXOOXXXX,1
XOXXXOXOO,1
XOOXOOXXX,1
OXXOXXOOX,1
XOXXOXXOO,1
 OXXXXOOO,0
 OX XOXXO,1
 XO X  XO,1
 XXOOXO X,1
X OX XXOO,1
XXXOOOX O,0
XOXOXXOOX,1
X OOOXXOX,0
 X OX  XO,1
XXOOXOOXX,1
XOOOXO XX,0
XOXXOXXOO,1
 X X OXO ,1
XXXOOO XO,0
OXOXXOXXO,1
XXOXOXXOO,1
OOX OXX X,1
 OXOOOXXX,0
 X XO X O,1
X OOOXXXO,0
XO XOXX O,1
XOXOXOXOX,1
OXOXOXO X,0
OXXXOOXXO,1
OOXOXXXXO,1
XXOOXXOOX,1
OOOX XOXX,0
XOOXXXOOX,1
 OXOX  X ,1
OXOXXXXOO,1
XXOOXOXXO,1
X OXOXOXO,0
XX OOO  X,0
XOXXOXOXO,1
XOOXX XO ,1
OOXOXOXXX,1
OOXOXOXXX,1
OXXXOOXOX,1
  OXO OXX,0
XOXXX OOO,0
 XO O OXX,0
 XX OXOXO,1
OOOX XXXO,0
OOOXOX XX,0
OOOXXXX O,0
 OX XXXOO,1
O X  XO X,1
XOXOOXXOX,1
 OOO XX X,0
XXOOXXOOX,1
XXXOXOXOO,1
XOXXOOXOX,1
XOOXOXXOX,1
OXOXOOXXX,1
XOOX XX O,1
OOOXXXOX ,0
XX OX OXO,1
OOXOX XX ,1
XOXXOOO X,0
OXXXXOOXO,1
OXOXXXOXO,1
 XX XOOO ,0
XO XOOX X,1
XOOXXXOXO,1
XXXOOO XO,0
XOXXO XO ,1
 OXOX XXO,1
XOOOX  X ,0
X XXOOOXO,0
XOXXOOXOX,1
 XOOXXXO ,1
XOXOXOXOX,1
OXOXXXOOX,1
XXOOOOXX ,0
O XO XOXX,1
OX XOOOXX,0
XOOXXOOXX,1
OOX XXO X,1
XOOXXXXOO,1
XOOOX XOX,0
XOOOXOXX ,0
XOOOXX OX,0
XOOO XXOX,0
OX  XO X ,1
OXOXXXOOX,1
XOOXOOXXX,1
OXXOOXXOX,1
OXOXXXOXO,1
XXOXO OOX,0
OXOXOXXOX,1
OOXXX X O,1
XOXXOXOXO,1
XOOXOOXXX,1
OXXOXOOXX,1
OXOOXXXOX,1
OOOXXX OX,0
 XOX XXOO,1
OOX X XXO,1
OOXOX  XX,1
OOXXXOXXO,1
OXXXXOXOO,1
 OXOOXX X,1
XOXXOXOXO,1
XOOXOOXXX,1
O XO XXXO,1
OXXXXOOXO,1
OXOXXOOXX,1
OXXOXOOXX,1
XOXXOXXOO,1
XOXOX  XO,1
OXOOXXXOX,1
XOOXOXOX ,0
X OOOOXXX,0
 OOOXX X ,0
OOXO XXX ,1
XOXOXOOXX,1
OXO X  X ,1
OX OXX XO,1
XOOOXOXX ,0
 OOO XXX ,0
OOXXOXXOX,1
OOXX XO X,1
OXOOXOXXX,1
OXOXXXOXO,1
  X XOX O,1
XX OOO X ,0
 XOOOX X ,0
XOOXXXOOX,1
  OXOXO X,0
XOXOOXXXO,1
XXX OOOXO,0
XOXXOOX  ,1
XOOXOXXOX,1
OX X XXOO,1
 XO X XO ,1
XOXOXOXXO,1
OOXOOXXXX,1
OOXOOXXXX,1
XXOXOXOO ,0
XOOOXX OX,0
XOOO XXXO,0
XOX X OXO,1
XOOXXOXXO,1
XOOXXOOXX,1
O XOXO XX,1
OXOXO X X,1
O XO XOXX,1
XXOOOX XO,0
OOXX X OX,1
OOXXOXXOX,1
 X XO XO ,1
OXOXOXXXO,1
O XX XOOX,1
 X  X XOO,1
  OOOXXX ,0
OOXXOOXX ,0
X OXXO XO,1
OOOXOX XX,0
X X X OOO,0
OOXXXOXXO,1
XOOXOXXXO,1
XXO X OXO,1
XOXOOXXOX,1
OOOXXX OX,0
OXOXXXOOX,1
 X XOOO X,0
XOOXXOOXX,1
  XOX OX ,1
XO XOOOXX,0
OOO XXXXO,0
XOXOOXXOX,1
OOO X X X,0
 OXXOX OX,1
 OXOOOXXX,0
 OXOXOXX ,1
XOOOXX XO,0
 XXXOOOXO,0
  XOOXXXO,1
OX OXXOX ,1
XOOXOOXXX,1
O X OX  X,1
 OX X XO ,1
XX  XOOXO,1
OOXO X XX,1
XX  XOOXO,1
XOXXOXOXO,1
OOO XOXXX,0
 X X OOOX,0
XXXOX OOO,0
OXOXOXXOX,1
OOXOXXXOX,1
OXOOXXOXX,1
OX OX X  ,1
 XXOX XOO,1
XOXXOOO X,0
OXOOXXOXX,1
XX OX XOO,1
OOXXOXXOX,1
OOXXXXOOX,1
OX XO XOX,1
XOXOOXOXX,1
OXXXX OOO,0
OOXXXOXOX,1
XXO XOOX ,1
OOXXOXOXX,1
OX XX OXO,1
 XOOXXOX ,1
X XXXOOOO,0
 XOX OXXO,1
XOXXOXOOX,1
XOXOXXXOO,1
XXX XOOOO,0
OXOXXXOOX,1
XX XOOXO ,1
OXOXXOOXX,1
OOXXOOX X,0
XXOXO O  ,0
XO X XXOO,1
XXOOXOXXO,1
XO X XXOO,1
XXOOXXOOX,1
XO XX XOO,1
OXXOOXXOX,1
 XX OOO X,0
OOXXXOOXX,1
XOXOOXXXO,1
OOOX XOXX,0
OXXXXOXOO,1
 XOOXX OX,1
OXXOOXOXX,1
OXO X X  ,1
 XOX OX  ,1
XXXOXOOXO,1
OXXOOXOXX,1
 XOOOXX  ,0
XOOXOXXXO,1
 XXOOOOXX,0
X OX  X O,1
 OOOXXX  ,0
OXOXOXXOX,1
XO XXOOOX,0
XOOXXXXOO,1
 OX XOX  ,1
XXXOOO   ,0
OOXXXOXXO,1
XX  XOXOO,1
OXXXOXOXO,1
XOXOXOXOX,1
XOXXOXOXO,1
XX  XOOXO,1
XOXXO XO ,1
XOOXXOXXO,1
  OOOX XX,0
OOOXX  X ,0
XOXOXOXOX,1
OXXOOX X ,1
XXX OOOOX,0
XOOOX OXX,0
 OOOXX  X,0
  X XOXO ,1
XOXO X XO,1
 XOXOOX X,1
OXXXOOOX ,0
XOO OXOXX,0
XOXXOOXOX,1
XOOXXXXOO,1
O X OXXOX,1
XOXOXOXXO,1
X X OXOXO,1
 OOO  XXX,0
 OX  X XO,1
OX OOOXXX,0
OOXXOX X ,1
XOOXXOXXO,1
XXO O O X,0
XOXOOXXXO,1
 XXXOOO  ,0
 XOOOOXXX,0
  XXXOOXO,1
OOOXXOXX ,0
X OXXOXO ,1
XX  XOOO ,0
XO X XXOO,1
XXOOO XXO,0
OX OOOXXX,0
 XXOXXOOO,0
OOXOX X X,1
OXXXOOXXO,1
OXOXXOOXX,1
XXOXOOOX ,0
OOXXOOXX ,0
 OX OXXOX,1
XO XX XOO,1
O XXOXOX ,1
XOXOXXOOX,1
OXXXXOOXO,1
X  XOOO X,0
  OOOX XX,0
X OXX OXO,1
  XO XO X,1
OXXOOX X ,1
XOXOXOOXX,1
XXOOXXXOO,1
OXO X XOX,1
OOXXOXXXO,1
XOX OXO X,1
 X XOOXXO,1
XXOOXXOXO,1
XOOXXOOXX,1
XOOXXXOOX,1
 OXOX  X ,1
XXOOXXOOX,1
OXOOXOXXX,1
O X OX X ,1
XX OOO  X,0
OOXXOXXXO,1
O X OX X ,1
XOXXOXXOO,1
 XX X OOO,0
XOOOXXOX ,0
OOXOXXXOX,1
 OOOXOXXX,0
XOXXOXXOO,1
X XOX OXO,1
 OX X OX ,1
 XX  OOOX,0
XXOXXOOO ,0
XOOXX  XO,1
OOXXXOXXO,1
OXXOXOOXX,1
OOXXOXXOX,1
OXXXOXOXO,1
X  XOOXOX,1
XXOOO XOX,0
X XOXOOX ,1
OXOXOXXXO,1
X OXOOOXX,0
XOXX XOOO,0
OX X  XO ,1
XOOOOXX X,0
 OX  XO X,1
OX XOXXO ,1
XOOXXOXOX,1
O X OXXXO,1
OX OXXX O,1
XXOOOO XX,0
OXOXOOXXX,1
OXXXXOXOO,1
XX OXOOOX,0
OOO X  XX,0
XXOXOOO X,0
XOXOXO X ,1
 XO X OX ,1
OOOXX XXO,0
OX OXXX O,1
XOXXOXOOX,1
OXOOXOXXX,1
OXXXOOXXO,1
  X XOOX ,1
XXOXX OOO,0
XX OXOOX ,1
XOOXOXXXO,1
 XOXO XOX,1
  XXOXOXO,1
 XXXOOX O,1
OOOX X X ,0
OXOXOXXXO,1
O X OX  X,1
X X OXOXO,1
  XOX XO ,1
OOXXXOXXO,1
OXXOXOX  ,1
 X OXOXXO,1
OXXXOXOXO,1
 X XOXXOO,1
XXOX OOOX,0
OXXOOXOXX,1
X   XOOOX,0
OOO XXXXO,0
OOOXXX OX,0
  XO X XO,1
OX X OXXO,1
OXOXXXXOO,1
OXOXOOXXX,1
XX OXO XO,1
OXOXOOXXX,1
XXOOXOXOX,1
X O OXO X,0
OXXOOXOXX,1
XOXXX OOO,0
  XOOX X ,1
XXO OXOXO,0
XXO OXOXO,0
OOOXXXX O,0
XOXXOXOXO,1
 XXOXXOOO,0
XOOX  XXO,1
XOXOXXOOX,1
 XOXO X  ,1
XXO OXOOX,0
XXXOOXOOX,1
 XX OOOX ,0
XOOO XXXO,0
XOOXXOXXO,1
OXXX OOOX,0
XX X OOO ,0
OOOXOX XX,0
OOXXXXXOO,1
XOXOXOOXX,1
X OXO X  ,1
 OOO XXX ,0
OXOXOXX  ,1
X OOOXOXX,0
XXOOXXOXO,1
XXOOXXXOO,1
XX   XOOO,0
  OXOXO X,0
OXXOXXOOX,1
OOXXOXXXO,1
XOO OXOXX,0
OXOXXOOXX,1
XX   OOOX,0
X OX OXXO,1
XXXXOOXOO,1
OOOXXOXX ,0
  XOOXXOX,1
OOXXX XO ,1
XOOX OXX ,1
XXXXOOXOO,1
 OX X XO ,1
 OXOX  X ,1
OXXXOXXOO,1
OXOOXXXOX,1
XXOOXXOXO,1
 XXO XOOX,1
X OXOXXO ,1
OX  X OX ,1
OXXXOOXOX,1
XO X XXOO,1
X XXOXOOO,0
 OX  X XO,1
XXOOXXXOO,1
OX XOOX X,1
XOXXOXOXO,1
XOXXXOXOO,1
XOOO OXXX,0
XOOXOOXXX,1
OXOOXXXOX,1
XXO XOXO ,1
XXOOO X  ,0
  XOXO X ,1
X XXOXOOO,0
OXXOOXXXO,1
XOOOXXX O,0
O XOOXXX ,1
OXXOXOXOX,1
OOXOOXXXX,1
 OX  X XO,1
OOXXXXXOO,1
XOXOXOXXO,1
OOX XXXO ,1
OOOX X  X,0
 X  XO XO,1
 OOOOXXXX,0
OXXOOXOXX,1
XXXXOOXOO,1
OOOXXOX X,0
XOOXXOXOX,1
X OX OXXO,1
XOXXOXOXO,1
 OXXOX XO,1
  X XO XO,1
XOOXXO X ,1
 OX X X O,1
O X XOXOX,1
XXOOXOX  ,1
 XXXOXOOO,0
 XOXOXOXO,0
XOOX  XOX,1
XXOOOX   ,0
XOOXXXOOX,1
XOXXOXOOX,1
 XO OXO X,0
XX OXOOOX,0
OX  XO X ,1
XXX XOOOO,0
O X  XOX ,1
X X OXOXO,1
  XOOX X ,1
OOXXOXOXX,1
X XXOOOXO,0
XXOXOOOX ,0
OXOXXOXOX,1
OXOXXXOXO,1
XOXXOXOOX,1
XOXX  XOO,1
OOXXXXOOX,1
OXXOOXOXX,1
OOXXXOOXX,1
OXOXXOXOX,1
XX OOOXOX,0
X XOXXOOO,0
XOOXXXOXO,1
 XOXO XXO,1
 OXOXXX O,1
 OX  XOX ,1
OOXXXXXOO,1
 X OOOXX ,0
OOXXOXOXX,1
OX XO XXO,1
XOOOXOXX ,0
 XOXX XOO,1
XOOXXOOXX,1
 X XOOX  ,1
XOX XXOOO,0
XXOOXOOXX,1
 X  XXOOO,0
 OX XO X ,1
OXOXXXOOX,1
OOXXOXOXX,1
  XXXOOXO,1
XXOOX XO ,1
OX XXO XO,1
OXXXOXOOX,1
XOX OX XO,1
XXXOX OOO,0
 XXOXXOOO,0
XOXOOOX X,0
XXO X XOO,1
OXX XOOX ,1
OOOXXXXO ,0
XX OOOXOX,0
OOXOXOXXX,1
 XOOX OXX,1
O X XOOXX,1
 X  X OXO,1
XOXXXOOXO,1
X X OOOX ,0
OXO XXXO ,1
XOOOXXOX ,0
OOOXO XXX,0
XOXOOOXX ,0
OX OX  X ,1
OOX OOXXX,0
OOOOXX XX,0
XOXOXOXXO,1
OXXXOOXXO,1
  XOOO XX,0
X OX  X O,1
OOXXOOXX ,0
OOOXX XXO,0
O XXXOX O,1
OOXXXOOXX,1
XOOOOX XX,0
XXXOXOXOO,1
OOXOXXOXX,1
XOXOXXOOX,1
XOOXOOXXX,1
OOXOOXXXX,1
OOXXOX X ,1
OXXXOXOXO,1
XX OXOOOX,0
OXXOOXXXO,1
X OOO XX ,0
XXOOXXXOO,1
O XXOXOX ,1
 OXXXXOOO,0
OOXO XXX ,1
XOOXXXXOO,1
OOOXX OXX,0
X OXO XXO,1
XXOOOOX X,0
  X X XOO,1
XXO XOOOX,0
XOXOOXXOX,1
XXX OOOOX,0
 XOXOXOOX,0
 OXOX  X ,1
XXOX XOOO,0
OOXXXXOXO,1
XOXOXOOXX,1
  OOO XXX,0
XOOXOXXXO,1
XOOOXXXO ,0
OXO XXO X,1
X OXOOX X,1
OXOXXXOXO,1
OOX X XOX,1
OOOXXO XX,0
XX OOOX  ,0
XOOXXOXOX,1
O XXXOOX ,1
 XXOXOOOX,0
OX  X X O,1
 X XX OOO,0
OOXXXOOXX,1
OOXXXOXOX,1
XOOXOOXXX,1
XOXXX OOO,0
 X XXOXOO,1
  X OXO X,1
 X OXXOOX,1
XXOXXOOXO,1
X XOOOXXO,0
OXXXOOXXO,1
XX   XOOO,0
XOOOXXXO ,0
XXXO OOOX,0
OXXXOOXXO,1
  X OXO X,1
O XXXOXO ,1
OOXOXOXXX,1
OX X  X O,1
OXX OXOX ,1
XOOXX OX ,1
XXOOXO X ,1
XOXXOOXXO,1
X XXOOOXO,0
OXOXXXOXO,1
OOOXXX   ,0
XO X OXOX,1
OOX X OXX,1
X  X  XOO,1
XOXXOXOXO,1
XOOXOXO X,0
OOOX  XX ,0
XXOXOXO O,0
OX X OXOX,1
OXXOXXOOX,1
OOOX   XX,0
  X OXOX ,1
XOOXXOXXO,1
OXOXXXXOO,1
XX OOO X ,0
 XOOO  XX,0
 XOOXOX X,1
XOOOX   X,0
OOOXOXX X,0
X OXO O X,0
 XOOXXOX ,1
 XOXXO XO,1
O OXOXOXX,0
XOOOXXX O,0
OOXOXOXXX,1
OXOOOXX X,0
OOXXX  XO,1
 XXOOOXXO,0
XXOXOXXOO,1
XXOOXOOXX,1
  XOXOXXO,1
  XXXOOO ,0
XOXOXXOOX,1
XOX XOXO ,1
OOOX XXXO,0
OXOOXXXOX,1
 X  X XOO,1
OXOXO XX ,1
XOOOXX OX,0
 X XXOOXO,1
XOXOOXOXX,1
OXOX  XXO,1
XXOX  XOO,1
OOO XXOXX,0
OXXOOOXX ,0
  XXXOOO ,0
XOXXOOXXO,1
XOOO XXXO,0
XOXXX OOO,0
OOO XX  X,0
X OOOXXXO,0
  XO X XO,1
XO XXOOOX,0
OOOX  X X,0
XXXOX OOO,0
  XOX  XO,1
XOOOX XOX,0
OXOXOXXOX,1
XXO OXOXO,0
XOOXOXO X,0
 X OX XO ,1
 OOOX X X,0
X XXOOOXO,0
   XXXOOO,0
OOXO XXX ,1
O XXX XOO,1
OXX OOOXX,0
 XO OXO X,0
OXXOXOOXX,1
 XOOO  XX,0
OXXOXOOXX,1
OXOXOXXXO,1
 XOX OXOX,1
OXOOXXXOX,1
OXXOOXXOX,1
O XXX XOO,1
OXXXOXOXO,1
XOOXO XX ,1
XOOOXXOX ,0
XXOOXOOXX,1
XOOXXXOXO,1
OXOXOOXXX,1
OXXOXXXOO,1
OOOXXXXO ,0
XOXXXOXOO,1
XOOXOXXOX,1
  XOX X O,1
XX OXOOOX,0
XXXOOX OO,0
OXO X  X ,1
X  OOOXX ,0
OXXXOOXOX,1
 XXXOOX O,1
X X XOOO ,0
 X XXOOXO,1
OOXXXOX  ,1
XOXXXOOO ,0
XXOOX XO ,1
X XXOOO  ,0
OXOXXXOXO,1
OOO XX X ,0
XOXXOXXOO,1
O XO XXOX,1
XO X OXXO,1
OXOXXXOOX,1
OXOXXXXOO,1
OXOXXXOXO,1
O XXXOOOX,0
OXXXOXOOX,1
XXOX XOOO,0
XXOXO OXO,0
  X XOX O,1
XOOXOOXXX,1
XX OOO  X,0
XXXOOOXO ,0
 OXXOX OX,1
OOOOXXXX ,0
XOXXOXXOO,1
OX OOOXXX,0
X  OOO XX,0
X XX OOO ,0
OOXXOXXXO,1
OOXXXXOOX,1
 OOO  XXX,0
 XOXOXOOX,0
XOXXX OOO,0
OOXOXXXOX,1
 OX XXOOX,1
XOXX OOOX,0
XOOO X X ,0
OXOXXOXOX,1
 OXOX XXO,1
OXXOOX  X,1
  OOO XXX,0
 OOOX  XX,0
 XOXOXX O,1
X OX  XO ,1
XOOOX XOX,0
XXOOOOX X,0
OOX OOXXX,0
OX  XOXOX,1
X OOO X X,0
XXXOOXOOX,1
XXO OXOOX,0
OXOX  X  ,1
X XOXO XO,1
  XOXOX  ,1
 OXOX  X ,1
 XO XOXOX,1
 OOOOXXXX,0
  XXOXOXO,1
OX X  X O,1
  X  XOOX,1
OXOOXXXXO,1
X OXOXOXO,0
XOXO X OX,1
 XO XXOOX,1
XOXXOOXOX,1
XXX OOOOX,0
OXXOXOXOX,1
 XOOX XXO,1
XOOXOXXOX,1
 XOOXOX X,1
XX XOXOOO,0
OXOXXOXOX,1
XOOXX X O,1
XX XOOXO ,1
OXOXXXXOO,1
OXXOOXXXO,1
X OX  XO ,1
X OOOX  X,0
OXO X X  ,1
OOOX XOXX,0
XXXOOOOX ,0
OXXOOXXXO,1
 OXXXOOOX,0
OOXXXXXOO,1
X XOXOOX ,1
OXOXOOXXX,1
 OOOX  XX,0
O XOX  X ,1
XOXOOXXXO,1
 OXXXOOOX,0
 XX OXOOX,1
OXOOXXXOX,1
OXX OOOXX,0
 OX XO X ,1
OXXXOXXOO,1
OXOOXX  X,1
OOXXOXOXX,1
OXOXO X X,1
X XOOXXOO,0
  X XOX O,1
OOXXXOXOX,1
OX XX OXO,1
OOXXXOOXX,1
OX XOOX X,1
O XOX X  ,1
OXXXOOXOX,1
  X X OXO,1
OXOOXXOXX,1
OOX X XOX,1
OOOXX OXX,0
X OXXOXO ,1
XXOOXXOOX,1
XXOOX  XO,1
XXOOXOOXX,1
XOXOXXOXO,1
 XXXOOOXO,0
 X XXOXOO,1
XOOXXOXXO,1
OXX OXO X,1
XXXXOOOO ,0
XOOXXOXOX,1
XOXXOXOXO,1
OXXOOXXXO,1
 OXXX XOO,1
XXOOXXXOO,1
 OX X OX ,1
XXOOXXXOO,1
OOXXOXOXX,1
  XOXXOXO,1
 OX OXOXX,1
  X X XOO,1
OOXXOOX X,0
XOOXXOXOX,1
XOXOOXXOX,1
 OXOX X  ,1
XOOXXOXXO,1
OOXXX X O,1
OOXX XO X,1
X  XXOOO ,0
X OX OXXO,1
X  OOOX X,0
X XOXXOOO,0
XXOXOOOX ,0
  OOOXXX ,0
OXOOXXXOX,1
OOXX X OX,1
OXOXXXOOX,1
XXOOO XOX,0
XOXXOOXOX,1
OXO XOXX ,1
XX X OOO ,0
XOXXOOOX ,0
OOOXX X  ,0
X OX XXOO,1
  O OXOXX,0
X OXXXOOO,0
 XOX OX  ,1
XOOXO OXX,0
OOOOX XXX,0
  XX OOOX,0
OXOOXXXOX,1
OXXXOOXOX,1
XOOXXXOXO,1
X OOOX X ,0
XOXX OOOX,0
 X XOXXOO,1
XOX XOOOX,0
OX XXOOX ,1
OOX OXXX ,1
X XXOXOOO,0
 XOOXOXX ,1
XOXOOOX X,0
O XOOOXXX,0
XOOXOXXXO,1
 X XOOX  ,1
XXXOOO XO,0
XOOXOOXXX,1
 OXOOX XX,1
OXXOXXOOX,1
OOXOOXXXX,1
 XXXOOXO ,1
OOXXX X O,1
OXXXOOXOX,1
XOXOXXXOO,1
XXXOX OOO,0
  X XXOOO,0
 XOXX OXO,1
XOXXOXXOO,1
OX  X  XO,1
X  XXOOXO,1
XO XOOOXX,0
O X X XO ,1
O X  XOX ,1
OOOXX OXX,0
O XXOXO X,1
XOOXXXOXO,1
XOOOXX XO,0
X XOX XOO,1
X X OXOOX,1
X  XO XO ,1
OOXXOOXX ,0
XOXOOO XX,0
XXOXOXXOO,1
XXOXXOOXO,1
O X XO X ,1
X OOOX  X,0
XXO X XOO,1
X OXO O X,0
OXOXOOXXX,1
OOXXXOOXX,1
XOXXOOOX ,0
O XXOOOXX,0
OXXXXOOXO,1
XXO XOOX ,1
X  XXOOO ,0
OOOX XOXX,0
XOOXXXOXO,1
X XOOX OX,1
OXXXOXOXO,1
XOXOOOX X,0
OOOXXOX X,0
 OXXOX OX,1
OOXXOXXXO,1
OXXOXOXOX,1
XOOXOXXXO,1
OXOOXXXXO,1
XXXOXOOXO,1
XOXOXXXOO,1
XOO OXOXX,0
 XXXOXOOO,0
X XOXOX O,1
   XXOOOX,0
XOOXOXXOX,1
OXXOX OX ,1
 XOXOOXX ,1
OOXXXXOOX,1
 OX X XO ,1
 OX XOXXO,1
XOOXXXOXO,1
OOXXOXXXO,1
 XOOXXX O,1
X  XO XO ,1
OXXOOXXOX,1
XOXXOXOOX,1
XOOO OXXX,0
XOXX OX O,1
XOXOOXXOX,1
XOX XOOOX,0
XXO OXOXO,0
O X OX X ,1
XOOXXXXOO,1
 OXXXOOX ,1
OXXXOXOXO,1
 XX  XOOO,0
 XO OXO X,0
 OOOXXXXO,0
 XOOX XOX,1
OXXOXOXOX,1
X OX OX  ,1
XOXOOXXXO,1
XXXOXOOXO,1
OXOXXXOOX,1
XX X OOO ,0
XOXOXOOXX,1
OXOXXXOXO,1
XOXXOXOXO,1
OXOXOXXXO,1
 OXXOOOXX,0
XOXXXOOXO,1
OX XOOOXX,0
OO XOOXXX,0
OOOXX OXX,0
X XOXOX O,1
  XXX OOO,0
XOXXOXXOO,1
XXOXOOXXO,1
 OX X X O,1
X   XOOOX,0
X OXX XOO,1
OOXOXOXXX,1
OOXXOXXXO,1
OXO OXOXX,0
X XOOOXXO,0
OOXXXXOOX,1
OOXOX  XX,1
  X XOX O,1
OOXXXXOXO,1
XXOOOXXO ,0
XXX XOOOO,0
XXOXOXXOO,1
XOOXXXOOX,1
OXOOXXXXO,1
XOXOXXXOO,1
O X OX X ,1
X XOOO  X,0
 OOXOXOXX,0
XXOOXXOOX,1
 OXO XXOX,1
OXXXOOXOX,1
XOX OXO X,1
OXXOOXXXO,1
OXXOOO XX,0
 OOO XX X,0
OOXXXOXOX,1
OXOOO XXX,0
OXXOOXXXO,1
XOXXOOXOX,1
 XOOXX XO,1
XXXOOO XO,0
X OOO XX ,0
 XOOXOXX ,1
  XOX  XO,1
OXOXXXOXO,1
OXOXXXOXO,1
OOXXXXOOX,1
 XO X OX ,1
XOOXXXOXO,1
OXOXOXXXO,1
OOXXXXOOX,1
XO XO XOX,1
  XOXOXOX,1
X X XOXOO,1
OOOX XXOX,0
XOOXXXOXO,1
XXOXOOO X,0
XOOO  XX ,0
 OXOXX XO,1
XOOX XXO ,1
XOXOOXXXO,1
XOXOXXXOO,1
OOOXX OXX,0
OXOOXXOXX,1
OX XXOOOX,0
 OXXX OXO,1
 XX XOOO ,0
 XOOXO XX,1
OOOX OXXX,0
  X OOOXX,0
OXOOXOXXX,1
X OXXOOX ,1
OX OXOXX ,1
XOXXOXXOO,1
 XOOOXX  ,0
XX OOOXOX,0
XXXOOXOXO,1
XXOOO XOX,0
XXO XOXO ,1
OO XOOXXX,0
 XO O OXX,0
OXOXOOXXX,1
XOOXXXOOX,1
X XOOXXOO,0
OOX XOXX ,1
 X XOOXOX,1
XX  OOOX ,0
XXOOO XXO,0
XXO OXOOX,0
XXOXOXXOO,1
 OXOX X  ,1
OXXOXOXOX,1
XO XXOOOX,0
 OOO  XXX,0
 X  XOOOX,0
OX OXX OX,1
OOXXXOOXX,1
OOO OXXXX,0
XXOOXOOXX,1
OOOXO XXX,0
 X OX X O,1
OX  XO X ,1
XOOOOX XX,0
O X OXOXX,1
OXXXOOXOX,1
 XXOOX XO,1
XXO OXOXO,0
 X XO X O,1
O X XOXOX,1
XOXOXXOXO,1
OOOXXXX O,0
OXXOXOXXO,1
XXXOOXOXO,1
 XXOXXOOO,0
XOOXXXOOX,1
XXOOXOXXO,1
OXXOOXXXO,1
OXOXXOXOX,1
XXOOXXOOX,1
OOXOOXXXX,1
XOXXX OOO,0
XOOXXOOXX,1
XXXOXOOO ,0
XOXOOX  X,1
XXOOXXOOX,1
XXXXO OOO,0
X OXO OX ,0
XXOXOOXOX,1
XXXOOOOX ,0
OX XO XOX,1
OOOXO XXX,0
OOOXX   X,0
XXOOOX   ,0
OX  XXOXO,1
XOOO XOXX,0
O XXOX OX,1
XX OOO  X,0
OOXXOXXXO,1
OOXXXXXOO,1
OX XO XXO,1
 XOOX  X ,1
 X X XOOO,0
XXOXX OOO,0
OXOOXOXXX,1
  X  XOXO,1
 OXOOXXX ,1
X OOOOXXX,0
