board,winner
XXXOOX OX XXXXOOXOX OOOOO,0
XXO XOXXOXOXXOXOXOOOOOXOX,0
XOOX OX XO   X OXX O  X O,1
OOOXOOXXOOXOXXXOXOOXXXOXX,1
OXOOOXXXOXXOOXOXXOXOOXXXO,1
XOXOOXXXXXXOXOXOOOOXXOOXO,1
XOX  OX OXOX X XOOO X  XO,1
XXXOOXOO XOOXXXXXOOOO XO ,0
XXXOXOOOO XXXOOXXOOXOXXOO,0
OOXOXOOOX XOXOOXOXXOXXXX ,1
XXXXXXOOOXO XXXO OXOOOOXO,1
OOOXOXOXOOXXOXXOXOXXXXOXO,1
 OXXO OOOOOXXOOXXOOXX XXX,0
  X  XO OOOOOX   OXX X  X,0
OOOOXXXOOX  XOOOXOXXX XXO,0
X XOO XOXXXXXX  XOOOOXOOO,1
XO OX  XXX X   XOO OX O O,1
XOXXXO  XOOOXXXO XOOXOX O,1
OXXXOXOXXOOOXXOXXOOXOO OX,0
OXXOXXOXO XOOXXXOOOOX XOX,1
OXXX O  X OOOXOXXXOOOOXXX,1
XOOX OOXXOXOXOOXOOOXXXXOX,0
OXOXOXOOX XOXX OOXXOXXOOX,1
  XO OXXXXX OO XOOO X OX ,1
 X XX X OO  OX OOOXOX XO ,0
OOOXO XOXXXXX  XOXOOXO OX,1
OXX  XOOOOXXOXXXOOXXO OXO,0
OOXOOOOXOOOXXXXXOOXXOXXXX,1
 O  XXO XXOOXOOOXXXOXOXXO,1
OXOXO XOX OXO XOXXOOXXXO ,1
 OOXOO XOXXOXX    XX OO X,1
X XOXOXOOOOOXOXXOXXXOXOXO,0
OOXXXOXO O XOXXOXXOXOXXOO,1
X   XXOXXOOOOOO  XXO X XO,0
OXOOOXOOXXXXOO OX XXOXXXO,1
XX OOOXOXOXX OXOX O XOOXX,1
OOOOXXXXXXXXXXOOOOXXOOXOO,1
XOOXXOXOOO   OOXXXXOXX  O,0
 OOOX XXXXOOOXXXO XXOOO X,1
O OXOOX X OO XXXXXOOO XX ,1
OOOOX XOOOO XXXXXXX XOXOO,0
OXOOOXOXOXXOXXOXOOXXXOXOX,1
XOXXOXOXXXXOOOOXOXOXXOOOX,1
X OXOXOOOXO XO OXO X   XX,0
OOXXXOXXXXOOXOXXXXOOOXOOO,1
OOOOXXOXXXXOOXOXOOOO XXXX,0
XXOOXOOOX OOXO X XXX  OX ,1
X OX X OXO X XOOXOO OO XX,0
OOXXXXOOXOXXXOOXXXXOOOOXO,1
 XOXXOOXXXXOOOOOXXXOOOOXX,0
XXXXXOXOOXXOXXOOXXOOXOOOO,1
 OX X OX OXOXO XOXXOO OXX,1
XXXOXXOO XOXOOO OXOXXO OX,0
XXOOOOXXO XXOXX OOXOO XXO,0
OOX XOOXOXXXOXXXXXXOOOOOO,0
OOOXOXXOXOX OXXXOXXOOO XX,1
 OXOXXOXX XXOOOXXOOOOXXXO,1
XOOXOOOXOXXXO OXOXXXOOOXX,0
X  X X   OXOOOX OXO O  X ,0
OXOOOOOOXOXXX OXOXOXOXXXX,0
XXXX  XOOO OOOOOXO XXX OX,0
 XXXXOXOOOXOOXOXX XOOXOXO,1
 OX  O XOXX XXXXOOOXOO OX,1
XOOO XXXXXOXXOXXO XOOOOXO,1
O OOOXOXOXXOXXOOXXXXXXOOO,0
OXXXOXOOOXOX X OXOXX XOOO,0
X OXX XXOXOOXOXXOXOO OOXO,0
OOX XOXOOOOXOXXOXXX XOXOX,1
O OX   X   OXX O XXO O X ,1
 OOX OXXXXOOX OXOXXO OXOX,1
XOX O XO  XXXXXXOO OOOOOX,0
OOXOXXXOXXXXOOXOXXOOXOXOO,1
XOOO OXXOOXXXXXOOOX X OOX,0
 XXOOOOXXO XXX O XX OOX O,1
OOOOXXXOXXOOXOOXOXXXXXOOX,1
 OOOOOOXXOX X XXX O X O X,0
XOOOOXXXOXXOXOXXOXOOOXOXX,1
XOOX OOX XXXOXOOXOXO X OX,1
OXXXOXOOXOOOXOXXOXXOXXOOX,1
XXOOXXXOXO XXXOOXOOXOOXOO,0
XOOOX OOXXO OX  XXX X  O ,1
 O  XO XOXXXOXO OX  OX OX,1
XOOXXOXXXOXO OXOOOOXXOXXO,0
X O XOOOOOXO XXOOOXXOXXXX,0
OXXOXXOOXOOXOXOXXXOXXXOOO,1
XXXXXOOXOXOOOXOXOOOOXXOX ,0
 OOXOOXXX XO  OXOOXXXOXOX,1
 OOXOX XOXXOOOXOXOXXXOO X,0
OOOXXOXOOXXXXXXOO XOOXOX ,1
XOOXXOOXO XOX   XX  XOOXO,1
 XXOOOX XXOOOOOXOXOXXOXX ,0
OXXOXOOXXO OXOOXXOXOX OXX,1
XOX OXOOOXXXXOXOOOOXOXXXO,0
XXX O  X OOXOO  XO O XXXO,1
X  OX  XXOOOXXXOO XXOO XO,1
XOOXXXOOOXOXOXOOXXOOXXXOX,1
OXXXOXOOXOOXXXOXOOOXXXXOO,1
OOOOXXOXXOXOOXO XOXX XXXO,1
X OXXXOO XX OXXOO XOXOOO ,0
OOXXXOXO OOXOOXOXOXXOOXXX,0
XXOOOOXOXXXOOXOXOOXXXOXXO,1
  XX XXOXXO  OOXOO XOO OX,0
XXXXOO  O O O  XO X OOX X,0
XXOX OOOXOOXXOXXO OXXOOXX,1
XOOOXOOO XXO OXX X X O XX,1
 XOOXOXOOOXO  XOXO XO XXX,0
OXOXOXOXXOXOX XXXOXXOOOOO,0
XXOXOOOOXXXXOXOOXOX OX XO,1
OOXOOXOXXXXOXXXOXXOOOXOXO,1
OOOXOOXXOX XXOO  XX OXXXO,1
OO  XXOOXOOXXXO XXX OOXOX,1
XOOXOXXOOOXXXXOOXXXOOXOXO,1
X XXXOXOOOXOOOOX O  XXOXX,1
OOXOOXXOXXXOXOOXXOXOXXXOO,1
XXO OOXO XOXX X OXO  OXOX,1
XX XO XXXOOXXXOXOO OXOO O,1
XOOOX O XOX XOOXX  X X O ,1
XOOXXOOXXOXXOXOOXXXOOXOOX,1
OOXOXXOOX XXOXOXXXXO OOXO,1
XOXOOXOXOOXXOXXXXXOXOOXOO,1
O OXO XXOX OX O XXOX  X O,1
XOXXOOXO XOX  O XXXOXOXOO,1
OXOOXXOXX XXOOXOOXOOOXOXX,0
XOO XX OX XOOXXO XXXOOOOX,1
  OXOO  XOXOX X XXO X OXO,1
XXOOX OOX XX X O X OOXOXO,1
OXOOXXOO XX OXXXX OOOOOXX,0
OOOXOXXXXOXOXOXOXXXOOOXXO,1
OOOO XXOOOOOXO OXXXXXXXX ,0
OOOXOOX OOOOO  X X XXXXXX,0
OOXOOOOOXXXXXOXOXXOXXOOX ,0
XXXO XOX OXOXO OX OOXOXOX,1
OXXOOXXX OOOXXOX  XOX XOO,1
OOXX O XOOXO O OOOXXX XXX,0
XOXOOXXOXXOOXX OOX OOO XX,0
OOOXX  XX O  XOOXX  O X  ,1
XOXXOOOXXOXOOXOXXOXXOXOOX,1
OOO XX OX XO XOXOXX   XO ,1
OX OOOXOOXX XO XXOXXOOOXX,0
XXOOXOXOOOXXXXOOXXXOXOXOO,1
 XOOXOXXOOXOXOXOXOXX XOOX,1
XXXOOOOX O X OOOXOXXXXO X,1
XOXXXOOOXOOXXO OXOOXOOXXX,0
OXXXOXOXOOOXXO XXXOOOXOX ,1
XXXX OOX   OXOOXOO   XOOX,0
OO XXOXXXX OOOOXO OXOOXXX,0
OXXXXOXOOXOXXXOOOXOOXOXOX,1
OXXOOO XOXOOOXXXXOXXOXXOO,0
XXXXOX OOXXOOXOX X OOOOOX,0
OXOOX OOXOO OXXOOXXXOXXXX,1
OOOXXX OXXXOXOOOXX XOOXXO,1
OOXXXXOOOOOOXXOXXXOXOO XX,0
OXXXXOOXO XOXXOXOXOOXOX O,1
XOXOOOOO XXXOXXX X O O OX,0
XOXOOOOXXXOOXXXXXXOXOOOXO,1
XOOXOOOOXOXXXOXOXOXXXXOXO,1
OOOXOOXXOOXOOXOXOXXXXOXXX,1
XXOO OOXOO OXXXXXO XXO  O,0
X XOXXOXOXOXX OOOXO O XOX,1
OOXXXOXOXOOXO XXXOXOXOO X,1
   XOOXOXX OXOOOOX X X  X,1
XXOXX XXO OOOX O OXO XOOX,0
OXOX  XXOX X XOOXO OXXO O,1
XXOOXXOOXOOXOXXOXOXOOXXXO,1
XOXOX OXX OOXXOXOOOXO XXO,0
XXOXXXOXOOXXOOXOOOOXXO OX,0
 OXXOOOXOOXXXOXX X  XOOOX,1
OOOXXXOXOOXOXOXXOXXOXXXOO,1
OXOXXOOXOOXOXXXOXXOOXOXXO,1
OXOOOXOO XOXOX  X  X XXO ,0
OOOOO XXXXOX  X OOXXXO OX,0
OOXXOOOXOXOXXOXOXXXOOOXXX,1
XXXOOXO OOOOOOXXXOXXXXOXO,0
 OXXXXXOXOXOXXOOXOOXOOXOO,0
XOXXOX O OXOXXOXX XOOO XO,1
OOOOOXOXXOXOXOXXXXXOOXX O,0
XOXOOOXOX XX  O XXOOOXOXX,1
 OXXXXOOOOOXXXOXO X OXOXO,0
  X XXXXX   OOOO OXOOOX  ,0
XXOXXXOXXXOXOOOXOX XOOOOO,0
O  XXXXX X OOO OX OOOXO X,0
X OOXXXXOOOXOXOX O XOOXOX,0
XXOOO OXXOXOOX XOOXXO XXO,0
 XXO OXX O OX   XO   XO  ,1
OXOXO X OOXXOXOOXXXXOXXOO,1
XXXXOOXXXOOXOXOXOOOXXOXOO,1
 OX XXOOOXOX XXXOXO XXOOO,1
OX OOX    XXXOO XXOXOX  O,1
XOXXOXOOOXXXXXOOOOXOOXXOX,1
OXXOXXXX  XOOOXOXOXOOXOO ,0
OOXOXOX OOOXXXXXXOXOOXO X,1
XOOOX OOX  OXOXOXOXXOX XX,1
XOOOXX OOOXXXXOXOOXXO   X,1
XXXOOXXOOOOXXXXOXXOXOXOOO,1
XXXOOXOXOOOXXXOOXXXXXOOOO,1
O   XOOX XO  XOXOXXO  X  ,1
OXXOOX O OXXXOXOOXXOXX  O,1
XOOOX XOXOXOXOXXX OOXXOXO,1
OXOXXOXOXOOXOOOXOOXXXOXXX,1
XXXOXXOXXOOXOOXOXXXOXOOOO,1
XXOXOXOOX OXXX OOXXXOOOXO,1
OXOOXXXXOXXXOXOOOOXOOOXXX,1
 OX OX XXXOXOOXXOOXX OOOX,1
OXXOOXOOXOXXXOXXO OOX XOX,1
XX XO OOXX XO X  OXXOOXOO,1
XO OOOOXOX OOXOXXX XXXOXO,0
XOOOOXOX OXXOOOOXXXXXOX X,1
XXXOOOOXX XO XOXXXOOXXOOO,1
 X OXOXOOXXXOXXOOOOO XOXX,0
OOXOXXXXOXOXOOOXXOOXOXXOX,1
XOXOOXOXXOXOOXOOXXOOXXXXO,1
XXOOX XO OOXOXXXOOOXXOOXX,1
O XXX  XOOOOXOXXX OOXOOXX,1
 OX XO  XXO XOOO X  O XX ,1
XOOOXXOXXOXOOXXOXOOXXOXXO,1
OOX OXXXOOXOXXOXXOXOOXOX ,1
OXOOXXXOOXOOXXOXXXXOOOXXO,1
 OOOXOX XOXXXX X OXOOOXOX,1
XXXOX XXOOXOOXOXOXOOXO OX,1
 X  OOO XX X OOXXOXXOOOX ,0
O XOXXXOO OXXOXO XOO  X X,1
OOXXOXXXOXXOOXOXXOXOOXOOX,1
    OOXX OOOOOX XX  X  X ,0
 OX    X O  XOX OX    X O,1
  OX XOXXOOXOXO X O XXOXO,1
OX  XOOOOOOXXOXXX O X OXX,0
X OX OXXOOOXXOOOXXOXXXOXO,1
OXOXOOXOOXXXOXOXOOXXXOXXO,1
OOXXOOXXOO OOOXOXXXXOXOXX,0
OOOXOXOX XXOOOXXXOOOXOXXX,0
OXXOXOXXXXOOOXXOOXOXXOXOO,1
XXOXOO X O X OOOXXXO   X ,1
O XXOO OXXOXOOXXOXXX  OOX,1
OXXOOOXOXOXOXXXOX OOOXXXO,0
X OOO  XXOXX OXXXO XOO O ,0
OXXOOOOOOXXOOXXX XOXOXOXX,0
X XOXOO XOOOOXXOXOOXXXXOX,1
XXOXOOOOOOX XXOOOXXXXOOXX,0
OOXXOXXXXXXXOOX XO  OOOOO,0
OXXXXXXXOXOXXOXOOOXOOOOXO,1
OXOXO  XXOXXO   XXXO XOOO,1
OXXOXXOOOXOOX XXOXXOXX OO,1
 OOOXXXOXXXXO XOOXXOOOOXX,1
XO XOOOX XOX XOXOX XXXOOO,1
XO XOXX O X OOXX X OXOO  ,1
OOX XOOXXX  X XX XXOOOOOO,0
XOOXOOX XXXOXX OOXX  OOXO,1
OXOXX XOXXO  OOX OXXOO OX,0
OXXOXXXXOXXOOOXOOOOXXOXXO,1
OOXXXX XXXOOOXOOXOXO XXOO,1
XXXOOXXOOOXXXXOXOXOXOOXOO,1
 X XOOXX OXX OXOOO OOXXOX,0
 OOO OXXOOOXO XOOXXXXOXXX,0
 XXXOOXO OOXO XOXXXO  X O,1
OXX XXOXO  OX X XO OX  OO,1
  OX  XXXO XXOOO X XOXO O,1
OXXXOXXXOXXXOOOOXOXOXOOXO,1
XX XOOX OXX   XOOOOOXOXXO,0
XXXOOXXOOOOXXOOXXXXOOOXOX,1
XOXXXOOXOXX OXXOO OXXOOOX,1
XXXXXOX OOXOXOOXOOXXOOOXO,0
 X XXOOOXO  OOO XXX   X O,0
XOOOOOX XXXOXOXXXOXXOOXOO,0
XOXOXOXXOOXOXXXOXOOOXXXOO,1
X X OXX OXOOOOXXOO OXXX O,0
XXOXOXOOOOXXOXOOXOOXXXXXO,1
XXOXOXXO OOXXOOOX XXXOXOO,1
  X XOOOXO OXO  OXXXX XO ,1
XXOXOOOOOX   XOXX X XOOOX,0
 OXOXOXXXXXXOXOOXOOXOOOOX,0
XXXXOXXOOOOXXXOXOOXOXOXOO,1
OX XX OXXXXO  O OXO OOOX ,0
O XOXOXOOX   XXX XXO XOOO,1
 OXX XXXOXXXXOO OXOOO XOO,1
OO XO OO OXXOOX  XO  XXXX,0
XOOOXOOOOOX XOOXXXXXXXOXO,0
XXXOOXXOOOXOOXXXOOOXXOOXX,1
XXXOXOOOOOXOXOXXXX OOXXOO,0
XX XXOX XXOXOOOO  OXOOOX ,0
XOOOOXOXXOXXOXXOXXXXOOOOX,1
OOO XOXXOXOXXOX OOXOXXOXX,1
OOXOX XOXOO XXXOOXOXOXOXX,1
OXOOXX  OXXOOXXOXOOXXOXXO,1
 XOXO XOX OXXOXXOOXXXOOO ,1
XOXOOX XOXOOXXXXOXOX OOXO,1
OOXXXOXXOOXOOXXXXOX OX OO,1
XXX  XXOXOXOOXXOXXO OOOOO,0
XXXOOXOOOXOXOOX XOOOXXOXX,0
 O OXXO XO   XX OXOX  OX ,1
XOO OXXOOXXOXX X XOOX XOO,1
XOXXO O XOXXXOOOOOXOXOX X,0
OOXX OOOXXOXXOXX OXX O XO,1
X XOOXXOOX XXXOXOOXOOXOXO,1
OXXX  OOX OO XX OXO XXXOO,1
OX OOXOO XX XOXX X OXX OO,1
XOX OXXOOOOOXOOXXXOOXXXXO,0
XXXXOXOXOOXOXXOXOOXOXOOOX,1
XO OXXXOXX   OOO O XOOX X,0
OXO X  OXXXO XOOXOXOX XO ,1
  OOXXOXXOXXO X XOXXXOOOO,1
XOXOXXXOOXXXXOOOXXOOXOOXO,1
OXOXOOOOOXXXXXXX OXOXOOXO,0
XOO XO XXOOO OXXOOXOXXXXO,0
X OOOXOOXXOXXXOOXOXXXOOXO,0
XX OXOOXXOXOOOOXOXXXXXOOO,0
OXX  XO  OXXOO XO O XXO X,1
OXXXOXOXOOO XOOXXOOXXO XX,1
XOXOX XOXXXOOOOXXOOXOOXXO,0
XOOOOOOOX XOXXXO XO XXXXO,0
XOOXXOOO XO XXXOXXXXXOOOO,1
XOXOOXXXO XXOXOX XOOOOO X,0
OOOXXXXXXOOO XOXOOOXXXXOO,0
XXXXXOOXXOOXOXOOXOOOXOXXO,1
XOXXXOXXXOXXXOOOXOOOOXOXO,1
OO  XO  X O  X XXOXO X XO,1
OXXX XXOOOOO OXX O O  XX ,0
X XXX X OO   X XXOOOOO  O,0
X XX OXOXXOOXXXOOOXOXOXOO,1
X  OO OOXXXO XO OXXXOO  X,0
OXX O XX  O XOOXXO OOXXOX,1
O X X X OOXXOXOXOOOOXXOXX,1
OOOOXOXOXOOXOXXXOXXXXXOOX,1
OXOXXXXOXOOXXOOXXXOXOOXOO,1
X O XX  OOOOOX XX OXOXXO ,0
OOXXXXXOOOXOXXXXOOOOXOOXX,1
OOXXO X XOOXXXXOXOOOXOOXX,1
XOOOXOX  XOXOOX OXXOXX   ,1
 OOXOXXXXXOXO OOXXOXXO O ,1
   XX  XOO  OXXXOX OO   O,0
XOXOOOXXXXOXXXOOXOO OOXOX,0
OX XOOXOO  XXO XOXXXOXOXO,1
XXOXXXOOOXOX OOXOXOOXXOOX,0
XXOXXXOOOO OXXOO O XXXOXO,0
XXXXXOO XO OXOO  X XOOX O,1
XOXX OOX XXOO OOOOOXXXX  ,0
X   OO  XOXX XO OOO O XXX,0
OXO OX XX OOOXXXXOOXX  OO,0
 OOOOOX  X  X O OO  XXXXX,0
O OXOXXXXOXXXOOOOXOXXX OO,1
XXXXXOXOOX OOXOOXXXOOO XO,1
XO XXOOOOOXXOXXOX OX OXOX,0
  X  OXOO XX   X   OXX OO,1
OXOOOXXXXXO XOOOXXXOOO XX,1
X XXXOX    XOOOOXO  OOOXX,0
OXXXOOOXOXXXOOX OXOXO O X,0
X OXX OOOOXOXX XOX  OOXOX,0
OO  XXXXXOO  XOX OX O X O,1
OXOXOXXXOOXOXXXOXXXOOOOXO,1
XXXOOOOXXXXOXOOXOXOXOXOOX,1
XOXOXOXOXOOXXOXXXXOOOOO X,0
 XO XO OXXOXOXXOOXXXXOOOO,0
OXXOOXOXXXOXOOXOO OOXXOXX,0
 XXXXOOOX OOX  OXOXOX XO ,1
XXOXOX XOOOOXXOOOXOOXXX X,1
OXXXOOXXOXXOXOOOOOX OXXOX,0
OOOOXXXOXXOXOXXXXXXOOOOO ,0
OO OX XXXXO OXO OXX XO XO,1
XOOXXOOOOOXXXOXOX OXXXOOX,0
XOXXOXXXXXXOXOOOOOXO OOOX,0
OX OXO OXXOO XOO X OXXX X,1
X X XO XO XXX OO X XOOOOO,0
 OXX  XOX OOX  OX  O X   ,1
OOOO XOXO XXXOOXO XOXXOXX,0
OXXXXOOOOOOXXX OOXOXXOXXO,0
XO O XXOXOOXOXXXO X XO O ,1
XOOOOXOXOOXXXOXXOOXOXXXXO,1
OXOOOXXOXXOXXXOXOXXOOOOXX,1
XOX XXOOXOXOOOXOXXOXOOXXO,0
OXOXOXOOXXOXOOXOXXOXOXXOX,1
XXOXXOX OOOXOXOXOOOXXXO X,1
OXOOXOOXOOXOXXXO XXXXOOXO,0
XOXX OXXOXXOXOO OXXOO  XO,1
OXXXXOXOOO OXXOOO OXXX XO,0
XXOXOXO OXX OO XOXXOXXOO ,1
OXXOXXOOXXOXXOXOXXOOXOOOX,1
XO XXOOXXOX OXXXOOOXOOXOX,1
OXXOXOXXXOOXOOXOXXOOXOXOX,1
OOXXX OXX OXXOOXXOOOOXX  ,1
OOXO  XXOXOOXOXXXXOOXX O ,1
 OX O  X   X   OX  O X   ,1
 OXO  XXOOOOO  X X XXOXOX,0
OXXX XXOXX O  OOOOOO XXOX,0
OXO X OOXXOXOOXOXXXXXXOOO,1
OOOX XOXOOXXOXXOXXXXXOOO ,1
XOOOOO XXXOXXX XOXO OO  X,0
OXXXOOOXOXXOOOXXXOOX OXXO,0
OOOXOXXXOOOXO XOXOXXX X  ,1
 XOXXOOOXXXO OXXOO XO  X ,1
OX XO XXOXXOOXXO  OO OXXO,0
 XOXXOOXXXOXXOX   XOOOOXO,1
XOOOXXO OOXOXX O XOXOXXOX,0
OX XXO XOOOX XO XXXXOXOOO,1
XOXOXOXXXXOXOXOXOOXOXXOOO,1
 XOOXO XOXXOOOXX OXO XX  ,1
XXOX  XOO XXOXXXOOO XOXOO,1
X    X XOO OO XO  X   XO ,0
XX  OXX XOOXOOXXX XOOOOO ,0
    OX XOXXXO XXOOO OXOXO,0
OOX  O X OXOXXOXX OXOOOXX,0
XOOXOXXOOOOOOOXXXXXOOXXX ,0
OOX  OOXOXO XO  X XXX  XO,1
XOOX XO O XXX  OXXOOX XOO,1
 OOXXOXOXX OXX  OXXXOOOXO,1
O XOXX   XO   X   OX  OXO,1
OXXOOOXOXOX OXXXXXO OXOXO,1
O O X OO XX OOXOXXXXX XOO,1
 XXXOXXOOOOXOXOXOXXOX OOX,1
X OXOXOOXXOOXXXXOO XXOOOX,1
X XX X  XOXOOO XOOOXX XOO,1
X OXOXXXXOOXXOOOOXOXOX OX,1
XOXOOXXXOX OOXXOOX OOOXX ,0
 XXXXOOOOO   OOXX  XOXO X,0
OXX OOXXO OXOXXXXXOOOXXOO,1
OXXXOXOOOXXOXOOX OXXOOXXO,0
 OOXXOOXXOX OX OXOXO OXXX,1
XOO   X XXXXXXOOXXOOOOOO ,0
OX XOO XX OOOXXXXX  X OOO,1
  XO XOX OOX    XXOO OX X,1
XXXOOXXXXOXOXXOOXOOOOXOXO,1
OOXX X XXO OOOXOXO XOXO X,0
 O X OXX   XOOO XXO XOX  ,1
OXXOXOXOXOOOOXXXXOXOOXXXO,1
XXOX OOOXOOXOOXXXXOOXOXOX,0
OXO XO OOOXXXOXXXOXXOOX O,0
XOXXO  OOXOOOOXX XXOXX O ,0
OOXXXXOXOXXOXOXXXXOOXOOOO,1
XOXXXOXXXOOOOXOOOXOXXXOXO,1
X  XOX X O XO  XOOOXX XOO,1
OOXXOOXXOOXXXXXOOOXXOXOOX,1
OXXXOOXOOOXXXOXOXOXOOXXXO,1
XOOXXOOXXXOXXXOXO OXOOOXO,0
O OXX XXOX XX XOOOOOOXX O,0
OX X XOX  OXXOOOXOXXXOOOX,1
XXXOOXOOXXOXOXXOO OXOXOXO,0
OOOXXX OOOXOXXOXOOXXX XO ,0
OXOXO XOXO OOO O XXXXX OX,0
 OOO XXXOXXOOXXOXOOOXOXX ,0
OOOOXO  X  XX O OXXO XXX ,1
XXOX OXO XXXXOOXOO  OOOX ,0
 OXOO XXO  X O XX O OX X ,1
XXOO OOOOO OXOX OXXXXXOXX,0
 O O   XXXXX OOXOOOXO  X ,0
X X  OXX  XXOO  OOOOOXXXO,0
OXXOXO  XXXOOOOO OXXXXXOO,0
OOXXXXOOOOXXXXOXOOO XOXXO,0
O XOXXOXXO X OOXXOOXOXX O,1
XOOOOXOXXOXXXOXXOXXXXOOOO,1
OXO XXXOOOXXOOOOXXXXXXOO ,1
XX  OXOOOXXOOX XOXXXX OOO,1
  X  OXXXOOX X OOOXOXOXXO,1
XXXOXOXXOOXOXXOXOOOXXOOXO,1
OXXXXXOXXXX OOXOOOOOOXOXO,0
X O XXXOXOOOOXXOOXX OOXX ,1
X OOXXOXOOOOXXOXOXO XX XO,0
XOOXOO XXOXXX XOXOOXOXXOO,1
XXXOXXOOOOXOOXXXOOOXXOXOX,1
XXXXXX OOOXOXO OOOXX O  O,0
X  X OO X  XXOO  X    XOO,1
OXXOXO OXO XXOXOXX OXO OX,1
XOX XXOXO XOXXOOXXOXOXOOO,1
XXOOX XX OXOOOOOXXX X O O,0
OXOXXXXXXOO XOOO XXXOOOOX,1
 XXXXOOOOXOXOOXX OXOOXXXO,1
XOOX OOXOXXXXOOXXOXXOOOXO,0
OOOOXXXXOOOXXXOOXOXOX XOX,0
OOO OOXO O XOOX X XXXXXOX,0
 OXOXOX XX OXX OXOOXXOOOX,1
XXXOXO XXXOOXOOOXOXXOOOXO,0
OXOXOOOX  XXXXOO XOXOXO X,1
OXO X XOOXOXXXXXOXOOX  OO,1
OOOXXXOO XXOXOOXOOXOOXXXX,0
 XOXXOXOOOOO XX X O  XO X,0
OXXXXXOOOXXOOXOXXOXXXOOOO,1
XOXXX  XOOX XO OX OO XXOO,1
OXOXXXXOOO XXOX XXOOXXOOO,1
O  X OXXXO OXXOOXXXOXOOOX,1
OXXOXXOXOOXXO OOOXX OXO X,0
XXXXXOOOOOXOXXX OOOOXOOXX,0
O X  O  XOX XOX  XOXOOO X,0
XOOXXOXXX OOOOOXOXOXXOXOX,0
XOOOXOXXOXOXOO XXOOOXXXOX,0
 OOOOOX OX  XOXX XX   XO ,0
 OXXOOOXXXXO OO OOXX OXX ,0
XOXOOOX XXOXXOXXOOXX OXOO,1
XXOOOXXO OXXOXXXOOOXOOXOX,0
OXOOOOXXOXOXXOXXXXXOXOOXO,1
XOXOXXXOXXOXOXOXOXOXXOOOO,1
XX   OXOOOOX X XOXOXX  O ,1
XX X O XX X OO OOXO X  OO,0
X OXO XXXOOX  OXXXX OOOOO,0
O OX OXXXOOXOXXOXOXOOOXXX,1
O OOXX XXOOXXXOXOOXOXOXXO,1
O O XOXOXXOOOXXOOXX XOX X,1
OO XXOXXXXOOXXOOXOOXOOXOX,0
O XOXOXX O OX XOXX XX OOO,1
OXXXXXXXXOXO OOOOOOXOOXOX,0
X XX  OXX XOXO OXOO XOO  ,1
X OOOOOOXXXXXOX  O  O X X,0
OXOXOOXXXOOXX OXOOOXOXOXX,0
OOXXOXOXX XOOOOXOX OXXO X,0
XXXOOOXOOXXOXXX OOXOOOXXO,0
XXXOXXOOXOXOOXOXOOOXXOXXO,1
OXXXOXO XOOOOXOXOXOXXOXX ,1
XXX  OO X   OOXXXX OOOOOX,0
XOXOOOOXXXXOOX OXX OOXOXX,1
OOXOOX OXX OOXXOX X O XXO,0
OOO XXXXXOXO XOXO XOOOX X,1
XXXXXOOXOOO O XOOXXXO OXO,0
OOXOOXOX XOXOO XXOXXX  OX,1
   XXOO XO OX XOX  OOX  X,1
 X   X  X X  OOOOOO  XXOX,0
XX XOXXOXO   XO OXXOOOXO ,1
X  XO OXXOOOOOX XO XXXOOX,0
OOOOOXXXXXOXOOXXOXXXOO XO,0
XXO OXXXOOXOXOOXXO XXOOOX,1
 XXOXX OOO XXOXOOO  OXXOX,0
OOXX XXXXOOOXOOO XOX X OX,1
XOXXOXXXOOXOXOOOXXOOOXOXX,1
OOOXOOOXOOOXXOXXXOXXXOXXX,1
XOXOXXOOXXXOXXOOOX OXOOOX,0
OXXOO XO OOOXX OX XOXX OX,0
XOXOX OOOOOXXXOXXOXXOOOXX,0
XXOXXXXOXXOXOXXOOOXOOOXOO,1
XOXOXX OOOOOXXOXXOXOOXXOX,0
 OXXOXXOXXOOXXXOXOOXOO XO,1
XXXO OOXOO XXXXXOXOO X OO,1
OOOXXXOOXXXXOXXOXXXOOOXOO,1
XOXXXOOOXXOXOXXOOX OXOOOX,0
 OOOXXXXXOX OOXXXO  XOXOO,1
 XXXXXOOOOXOOXXOXXOXOXOOO,0
O XXX OXXOXOOXXO O XOXOXO,1
OXOXO   XXXOXOOOXOOXXO XX,1
O OOOXOXOXXXXOXOOOXXOXOXX,0
OXOXX O XO OXXXOOXOOXOOXX,0
OXXOXXXOOXOXXOOOOXXXXOOOX,1
OOOXOXXXOXXOOXXXXXOXOOOXO,1
O X O  X O  XXXO X O  X O,1
XXX   XOOOX OOXOOXX O OX ,0
  XXOO XXX XXOOOOOO O  XX,0
   OX  X XO   XO OOXXOXXO,1
XOXXX XXOXXOOOXOOXXOXOOOO,0
XOXOOOXOOXXO XXOXOXOXXOXO,0
XXXXOXO OOOOO  OOXXX X OX,0
 XOOXOOXXOXXXXXOOOXOXOOOX,0
OXXOXXOOOOOXX OXXX O XOXO,0
XO XOXOXXOXOXXOOXOOXOOOXX,0
OXOOO XXXXOO XOOXOX OX XX,1
OXXXOOOX XOXXXXOOOOOXOXOX,0
XXOOXXXXOXOX XOXOOOOO X O,0
XXX OOXXOXXOOXXOXOOOOXOXO,0
 XOOXXOOXXX XOO  XO OXOX ,1
OX OX XOXOXOOOXXXXOOXXOXO,1
